,alpha,beta,delta_m,lam,lamb,mmin,mpp,mu_chi,mu_spin,sigma_chi,sigma_spin,sigpp,xi_spin
1134,4.2150946,1.8492298,3.608358,0.033563923,3.7419586,5.763252,31.652802,0.16098076,0.29747033,0.2701897,0.7992497,9.816645,0.84542894
1135,4.104701,2.4833307,6.138506,0.014764036,4.773485,4.1549215,28.52797,0.14751777,0.32456136,0.26049873,0.5619944,9.733711,0.9017214
1136,4.4257355,0.7379372,3.784207,0.039159197,4.3661413,5.2164326,26.566599,0.12622795,0.30555964,0.2849622,0.6779295,9.970213,0.39699182
1137,3.9474998,0.488626,4.8386636,0.040573403,5.4372025,5.807616,26.595701,0.1105203,0.3507154,0.20976761,0.558334,9.880969,0.64572984
1138,4.211791,2.3332987,5.611614,0.036534715,3.874546,5.486041,27.407204,0.12326618,0.14003849,0.27994344,0.29360634,8.463853,0.92877084
1139,3.805324,0.17944431,4.1212993,0.022301678,6.029648,5.6432676,31.669037,0.22472,0.059535265,0.243186,0.2574873,3.5291324,0.6051585
1140,3.5544019,0.18705392,4.7375197,0.03765972,5.377816,5.4642763,31.141766,0.14174998,0.12741625,0.23092338,0.24533202,5.93631,0.49070013
1141,4.063287,3.4231853,4.547844,0.02099611,4.2137604,5.8499775,34.502594,0.17166018,0.097231865,0.28984693,0.3134058,3.2121232,0.9703002
1142,3.8244328,0.56354547,3.536017,0.016992096,5.444556,5.02684,30.29649,0.14063373,0.099567056,0.27055377,0.25723362,4.972432,0.82991713
1143,3.9468107,1.2628202,5.223444,0.030854532,4.739661,5.6338215,32.738823,0.14035967,0.124061346,0.25877595,0.23229213,4.8001018,0.7404652
1144,3.7113295,1.0432396,4.8061714,0.028888928,4.837248,5.4756813,31.664537,0.15230827,0.1446544,0.25693688,0.22661038,4.5664444,0.7447901
1145,3.66646,0.6226313,3.6438468,0.030058498,4.251603,5.6018543,32.605225,0.13346025,0.0884428,0.2822604,0.24035138,4.2492094,0.6719961
1146,3.8897843,0.72103,6.1301603,0.010137491,4.901655,4.644927,35.41642,0.106790304,0.15839744,0.31855538,0.26259765,2.6960523,0.8796387
1147,3.749619,1.0910072,4.218597,0.020760614,4.9058228,5.4166927,32.963615,0.105829395,0.07579899,0.28738734,0.33613318,3.6153977,0.88971776
1148,3.7887478,1.507621,4.9995937,0.016959073,5.196123,4.9235497,31.1622,0.122881696,0.103485584,0.28618345,0.24195018,4.093779,0.7803394
1149,4.0892363,1.4680183,3.1983185,0.024065347,4.734562,5.88646,34.134468,0.15594682,0.1355362,0.2545802,0.37394333,3.2156582,0.8454228
1150,3.7146883,0.8760941,4.0615535,0.01881929,4.683284,5.7585144,32.774178,0.15163353,0.14633906,0.22716427,0.26265752,2.4573553,0.9397459
1151,3.731886,-0.055214643,5.0284038,0.030516628,4.7722588,4.887974,33.909824,0.12874122,0.11829126,0.35171336,0.25618762,5.994415,0.8795273
1152,3.3209386,1.0213819,4.362484,0.03251241,4.156872,5.735488,34.15303,0.13657998,0.10928273,0.23302606,0.28827307,1.6649866,0.7496189
1153,3.772852,0.4840114,4.5829897,0.018953554,5.023855,5.313442,34.11658,0.13523322,0.13573503,0.28646383,0.30246878,1.061246,0.9168728
1154,3.837232,2.0105286,5.5400333,0.013771111,4.477354,4.9120235,34.071728,0.10069551,0.09331453,0.281359,0.37219015,1.2398118,0.9648201
1155,3.7790637,1.776514,5.9049616,0.0157218,4.5518894,5.1928105,33.68038,0.10058768,0.072844505,0.29121268,0.3339532,1.1584918,0.96417487
1156,3.966988,2.1764288,5.214285,0.009461243,4.999363,4.9820585,33.082775,0.10205749,0.064993024,0.3160346,0.45870286,1.2382193,0.93749315
1157,3.7156367,0.87731886,3.3688173,0.020300297,4.5330353,5.7073708,33.587044,0.1529009,0.15923345,0.2611473,0.21532525,1.0362002,0.68676466
1158,3.5740767,1.393934,5.953455,0.013865655,3.5296383,4.640409,34.062965,0.14053339,0.047587276,0.25210732,0.54434603,1.933144,0.9212132
1159,3.574422,2.2147303,6.7727785,0.0067169955,4.282136,3.865394,33.267548,0.21215329,0.045856357,0.3061012,0.38294283,2.6298165,0.87631744
1160,3.6978369,0.74633217,3.569861,0.016877139,5.696683,5.737751,33.16259,0.113292664,0.17960477,0.334781,0.20998411,2.6013036,0.868333
1161,3.3722897,2.0429735,4.916232,0.024140423,4.0449467,5.0231547,31.48851,0.12848693,0.04598546,0.16127911,0.302755,2.3315182,0.93472236
1162,3.8072128,1.3872948,4.6575823,0.025674637,4.5929384,5.5536346,33.176636,0.116292134,0.093574524,0.20897487,0.42706895,4.6617427,0.7273393
1163,3.4047918,0.020714045,3.508078,0.03934582,4.430813,5.452883,33.484962,0.25453517,0.09677386,0.28656894,0.24817558,2.8595276,0.9590375
1164,3.668261,0.5444033,5.46219,0.023287633,3.8423424,4.981291,33.66815,0.103372455,0.17408156,0.25690243,0.389189,2.3278718,0.68677115
1165,3.5760398,0.45709586,3.4129336,0.020807661,4.847801,5.678442,33.55721,0.12121235,0.10986745,0.30668217,0.24749894,2.9569001,0.93984824
1166,3.7061372,0.19792247,5.6955953,0.024698926,4.2612257,5.3877697,32.91492,0.11432865,0.10418391,0.27235854,0.39368773,4.5457206,0.74248606
1167,4.0325623,1.8973374,4.5084934,0.009455796,5.359416,5.2031755,34.07142,0.2041361,0.15921319,0.17346987,0.2309114,2.5255885,0.9261101
1168,4.138301,-0.22373307,4.837251,0.012426916,6.7911224,5.24323,34.37775,0.10391515,0.12980247,0.32995585,0.47648156,1.1538178,0.92390025
1169,4.071829,-0.40048933,4.564275,0.008377295,6.681534,5.0944138,33.43296,0.103150494,0.1141454,0.3401536,0.5315526,1.1306312,0.911995
1170,4.033847,1.4258313,7.5340185,0.0068912203,5.035799,4.1872597,33.46199,0.13178739,0.16259527,0.2646886,0.21660276,1.5035355,0.83746415
1171,4.1693554,1.3757257,7.8592796,0.0031788582,5.5301723,3.6279087,32.845737,0.21449122,0.05385065,0.23954138,0.23514181,4.338089,0.7343754
1172,4.2511053,1.1664193,8.180727,0.004712097,4.8870287,4.4470606,34.633457,0.14352971,0.091867924,0.283288,0.28499377,2.5531137,0.7924401
1173,4.012577,1.7445071,5.747043,0.008341078,6.157242,4.4133606,31.019417,0.19416593,0.14804113,0.23341253,0.3685482,4.182701,0.87646466
1174,3.9853497,-0.016942024,4.085334,0.02351249,4.747658,5.847531,35.27156,0.20482272,0.13271844,0.23152229,0.26112843,1.9566598,0.84661984
1175,3.8084264,0.45803905,4.0014963,0.027746236,5.1173267,5.753687,33.626385,0.26453343,0.13289762,0.22992909,0.28007734,2.567343,0.7449741
1176,3.551351,0.4936428,4.5329285,0.023018947,4.871559,5.390019,33.188896,0.1981858,0.13115764,0.24308214,0.28066233,2.3428712,0.7018058
1177,3.60987,0.51427054,5.334393,0.031160006,3.8152962,5.0554605,34.20703,0.17901702,0.106203675,0.31077272,0.3023722,3.5398796,0.8260652
1178,3.4279585,0.7482946,6.1398067,0.025127774,3.9248486,4.986844,33.987507,0.18503326,0.11430979,0.39369667,0.33374488,2.1657734,0.7907912
1179,3.3072963,1.1098447,5.029628,0.025357008,3.960208,4.820449,34.12337,0.15461862,0.09333849,0.3491231,0.36751497,2.8302984,0.7217087
1180,4.130517,0.76683784,4.690797,0.009376157,6.1394672,5.0233717,31.285265,0.110365346,0.14247942,0.3221278,0.38600317,5.227196,0.94560844
1181,3.2070994,0.5419831,2.80273,0.069758065,3.561019,5.937734,34.221428,0.22139704,0.08818722,0.29792657,0.36316097,2.4119213,0.8337268
1182,4.1879435,0.14688897,6.57104,0.0040585375,5.909997,3.9952643,34.401573,0.112557925,0.20082223,0.34462625,0.30138692,3.0998929,0.8176497
1183,3.523901,1.5496244,3.081781,0.04059808,3.592308,5.8034544,32.902615,0.18208914,0.076538324,0.24446714,0.26367468,4.9049225,0.9668354
1184,3.7442245,0.56056905,7.785801,0.006654268,5.69326,4.087183,34.467476,0.13514996,0.17720878,0.27635783,0.24258202,4.519447,0.8870804
1185,3.6916943,2.7797213,3.805224,0.023457354,4.6873627,5.430355,33.270924,0.12187022,0.09027922,0.27714258,0.2717818,1.3645602,0.79845285
1186,3.9082575,1.0377069,4.1696506,0.021588922,4.642316,5.7229323,32.5058,0.10988574,0.20115733,0.32042205,0.36125088,6.971233,0.79697675
1187,3.6481357,0.6407354,3.5592942,0.036828388,3.8588085,5.811758,32.304802,0.11508777,0.2551037,0.30617768,0.23284492,3.1394222,0.81765693
1188,3.7848787,1.1626308,4.393461,0.014647528,4.931923,5.103291,32.66753,0.10847366,0.03364384,0.2589855,0.39674962,1.8650184,0.8905241
1189,4.0404596,1.3199406,5.7814684,0.011900542,4.3679733,5.207529,32.459282,0.1905717,0.13683951,0.30014858,0.25937805,4.159376,0.9059277
1190,3.7032118,2.4027586,4.4819684,0.021470983,4.653675,4.9343295,32.72654,0.1624966,0.12191808,0.25064352,0.27447358,3.8097987,0.688728
1191,3.8175135,1.5489275,5.2702584,0.015791068,4.6816874,5.4435377,33.703026,0.11947503,0.051227212,0.31716615,0.30633694,3.2955608,0.72061056
1192,3.8631053,0.8509655,4.8373685,0.016397802,4.806402,5.444369,32.790287,0.13713326,0.055056334,0.26535836,0.29923797,3.0087876,0.856067
1193,3.843902,1.1660786,5.1509075,0.011628148,5.147915,4.8072386,34.627525,0.18644816,0.18687057,0.27825436,0.24936223,2.5951216,0.8975772
1194,3.8490515,1.012392,3.8749685,0.017954947,5.2057686,4.9119616,31.677626,0.10612219,0.091023445,0.26371884,0.28738973,4.263899,0.9678794
1195,3.702846,0.11517668,5.9483566,0.019377451,4.8983107,5.355318,33.921562,0.1019786,0.1462512,0.22375968,0.36064857,4.587045,0.96175635
1196,3.5285873,-0.056909204,3.744079,0.019047562,5.255682,4.7647567,32.40693,0.10167968,0.17959094,0.28114665,0.3756429,3.227568,0.8902025
1197,3.6974502,0.43753147,5.879944,0.025807273,4.824027,5.287074,34.37227,0.10114124,0.2278614,0.20140305,0.36798167,2.3396358,0.70007175
1198,3.8792553,1.6720562,5.2951317,0.019817242,4.3340626,5.392228,34.913765,0.20197693,0.1483109,0.3724251,0.2597993,3.6791062,0.9454377
1199,3.809557,1.823956,4.9260626,0.01132983,4.985132,5.093566,29.899696,0.13004406,0.16208804,0.25328007,0.39037436,4.525977,0.8808796
1200,3.9456706,0.74029255,6.1325097,0.02474813,4.193082,4.708338,32.772316,0.103788875,0.14583242,0.24976501,0.44919407,7.796777,0.79687613
1201,3.474824,0.7481284,4.2933254,0.021916803,5.1150217,5.643551,34.48317,0.22599116,0.106283784,0.296878,0.20088571,1.374937,0.7877215
1202,3.7322679,3.0681038,4.3178606,0.024433408,3.7480412,5.3423166,31.09372,0.14641654,0.075241685,0.20439467,0.20146787,4.0758142,0.62419486
1203,3.3391004,-1.0672553,3.3325372,0.032552436,5.680808,5.786384,35.370625,0.108943135,0.17060292,0.29065922,0.34772533,1.504718,0.8253107
1204,3.756001,4.0596194,6.67635,0.021469263,3.6039238,4.3419437,32.18786,0.19277391,0.07685721,0.22362785,0.2537425,7.874213,0.71401
1205,4.0602894,-0.87876415,4.6106706,0.026693316,5.6837387,5.662442,32.240234,0.11029663,0.17976367,0.31358677,0.27276352,5.5495806,0.98272187
1206,4.283245,1.387661,5.078491,0.021454377,4.9865417,5.4752274,30.861904,0.113459036,0.09003639,0.23369488,0.2257977,8.257208,0.97396785
1207,3.568818,0.47072625,4.0022073,0.029546404,5.6098223,5.429492,31.895227,0.2009767,0.16452563,0.3138578,0.41255176,5.1779923,0.7939987
1208,3.845901,2.8919458,7.679834,0.0081720175,4.8479033,4.152119,32.55335,0.14742997,0.083637476,0.27341378,0.35402718,3.694496,0.9833662
1209,3.6809945,0.21140766,7.672962,0.007400814,3.6344929,3.8892918,35.178436,0.11953308,0.18393135,0.36140487,0.24593368,1.9081511,0.70804465
1210,3.5190187,1.5816636,7.0054884,0.018522035,4.6645784,4.278883,32.93802,0.120904595,0.12231624,0.3528905,0.25959092,2.477417,0.9344135
1211,3.7035947,1.1353395,3.6528933,0.017715467,5.4981422,5.7183537,32.38312,0.25737488,0.15265787,0.23707706,0.3805725,2.0611115,0.8425576
1212,3.732318,0.20091438,4.482502,0.021969346,4.5175133,5.261179,34.519028,0.12606134,0.116065145,0.25540718,0.32557437,1.7864962,0.891326
1213,3.8480115,1.0187848,4.7574053,0.015095334,5.2872705,5.4177485,32.404076,0.21313985,0.10250819,0.2658836,0.23630641,4.5808816,0.80980617
1214,3.501803,0.48781395,4.257283,0.03269482,4.2399616,5.0545087,32.936764,0.1503826,0.13106227,0.29550928,0.278517,4.2899365,0.9925141
1215,3.885666,1.3061786,5.0938015,0.014925232,5.2389584,4.798978,32.97715,0.2087697,0.11960828,0.23728192,0.27153632,4.0195093,0.79740065
1216,3.659217,1.3024445,6.160816,0.016498223,4.8408413,4.862112,33.050915,0.22445738,0.088124394,0.23810634,0.26838803,3.7986631,0.8291757
1217,3.7427511,1.5872817,5.901337,0.015399617,4.9796696,4.9892035,32.397987,0.2048715,0.07576966,0.2395406,0.27808025,3.4992735,0.7022461
1218,3.5972247,0.36807823,3.9416232,0.027601363,4.881956,5.2865047,31.37679,0.12961762,0.15045619,0.29330683,0.2912518,3.8510365,0.95414597
1219,3.8858662,1.1204252,5.3069105,0.03199987,3.998827,5.040798,32.341442,0.21674576,0.1128943,0.24767613,0.24202538,5.670577,0.77312046
1220,3.595788,0.7987902,5.082032,0.012674363,3.9784603,5.200132,34.695923,0.16880791,0.121935844,0.2510436,0.267117,3.126734,0.6276247
1221,3.911181,0.052987337,7.6764894,0.01834393,5.029068,4.6307297,32.61656,0.11974815,0.1303227,0.21313298,0.2135886,1.62945,0.94115704
1222,3.745964,0.23922038,6.778346,0.017659662,4.985466,5.26955,31.333113,0.1154698,0.08750975,0.1932441,0.2115423,3.0539157,0.7342419
1223,3.7036886,2.5191274,3.3614123,0.021304997,4.2097054,5.894848,33.631866,0.10012135,0.12610018,0.2676059,0.39294618,4.563016,0.8573903
1224,3.6673012,0.4267459,6.0339546,0.014007492,4.316641,4.7731194,34.902172,0.11169755,0.08541787,0.28767982,0.25045767,3.9806714,0.84114164
1225,3.7446785,0.11260319,3.6909986,0.023730166,4.6021643,5.8308887,33.09076,0.15523939,0.14008701,0.30709684,0.40272307,2.8647754,0.86476123
1226,3.774603,1.2320395,7.772476,0.013025186,4.435054,4.87801,34.649746,0.14241683,0.15663159,0.22772008,0.3030075,2.8124766,0.7353797
1227,3.8432417,0.74024105,7.0800066,0.015589011,4.120368,4.4137287,33.34663,0.1563644,0.14094889,0.24072528,0.31782103,1.9980156,0.7533846
1228,3.7348223,0.9133382,3.0471888,0.014209188,5.1335716,5.144004,34.89252,0.1610541,0.1250385,0.25525567,0.23686045,2.1473112,0.8887525
1229,3.8911562,0.10144186,4.0319786,0.030428872,4.612031,5.6070094,33.364143,0.1926626,0.12861788,0.23558718,0.22104071,5.4221845,0.7115308
1230,3.3785586,0.81665087,3.7318578,0.048275363,4.1382017,5.72934,31.985168,0.17451037,0.014382124,0.24268511,0.2112687,3.8013988,0.6603129
1231,3.5333319,0.76057386,5.2344894,0.022599787,3.7362766,4.9863186,33.782272,0.14311916,0.20109975,0.22237985,0.24411888,3.6626189,0.84101766
1232,3.548058,-0.057557106,5.7931347,0.016108375,4.7568035,4.655697,33.035095,0.20613113,0.17123961,0.19434962,0.37414908,2.1168222,0.7626207
1233,3.4990602,0.18514037,6.0477295,0.01645165,4.772996,4.4338675,33.17847,0.20283154,0.17925143,0.19131936,0.44582552,2.440134,0.6652373
1234,3.5113635,0.6346743,5.142133,0.017116327,5.040742,4.7839093,33.081,0.19591084,0.2126801,0.20101257,0.35956523,2.9276037,0.7341261
1235,3.806974,1.7205849,5.4944754,0.014005931,4.655875,5.2425375,33.454617,0.14950483,0.12950873,0.35060322,0.2807442,3.8637626,0.87383384
1236,3.6105456,0.56914234,4.365697,0.035730883,4.381132,5.001624,32.08754,0.11454141,0.122320056,0.22605696,0.31233555,4.022007,0.89887166
1237,3.6220803,0.4115672,6.0020037,0.017594736,4.298362,5.2341213,34.704292,0.15068519,0.10481274,0.19868106,0.3774489,6.839759,0.9163581
1238,3.659751,1.1946487,2.7802582,0.026565244,4.514431,5.623829,33.326004,0.116965845,0.15403259,0.29259816,0.34043273,1.0692894,0.96838087
1239,3.4628258,0.8601074,5.060665,0.022575213,4.2117023,5.2911005,34.55419,0.20452935,0.1348232,0.2898651,0.3468096,1.1442406,0.911404
1240,3.9660363,0.58115816,4.6417975,0.012599224,5.2830143,5.535495,35.278446,0.10574294,0.09650791,0.25629774,0.28965148,3.1354456,0.9681272
1241,3.7977228,1.5693064,4.015925,0.021650106,5.122816,5.5188313,32.633083,0.116928615,0.17556417,0.33208257,0.24585697,4.535201,0.74970126
1242,3.7399793,0.4806795,4.956578,0.017424852,4.8949823,5.507354,34.3485,0.20673883,0.16925955,0.17158735,0.28731376,3.8544557,0.80573565
1243,3.894617,1.071538,6.38805,0.010538484,4.3987045,4.4862175,34.865105,0.16012295,0.07928407,0.3251383,0.39469153,3.364773,0.89931875
1244,3.7070193,1.2903385,6.3305273,0.010665756,4.3436146,4.751219,36.387802,0.13398002,0.13621712,0.29102668,0.42505744,4.8559694,0.84895855
1245,3.4558396,1.4788973,5.4865355,0.019341286,3.7844896,4.9827566,31.728973,0.14941365,0.05492437,0.27265972,0.254239,2.3973722,0.9078931
1246,3.7985559,1.0251796,4.994607,0.02330953,4.2258596,5.5218573,34.923203,0.17930758,0.1388048,0.24176618,0.2326585,3.5511215,0.63965505
1247,3.9200706,0.1156435,5.380616,0.013563374,4.270838,4.940246,34.318798,0.13156968,0.018936157,0.19809061,0.3838949,2.4530673,0.74930733
1248,3.9691715,1.6804738,3.2922158,0.02658467,4.929714,5.7468157,30.97296,0.117064886,0.2178427,0.25107646,0.2406574,3.1035945,0.9106405
1249,3.925232,0.291142,5.388696,0.021170363,4.6108646,5.6913843,34.17166,0.14423351,0.007760167,0.25476345,0.40424216,1.7994626,0.8345174
1250,3.7353659,0.7370448,4.609709,0.014311325,4.862252,4.629384,34.087814,0.12952822,0.021137953,0.22450683,0.38927633,4.34813,0.98234224
1251,3.34336,0.48177123,6.1066403,0.015593371,3.7950602,4.816487,33.79561,0.14792754,0.19401205,0.2893949,0.31801084,1.1028699,0.648342
1252,3.6674385,1.5089004,5.328725,0.017564274,4.3004837,5.3836393,33.225334,0.1483175,0.19852805,0.2525297,0.26464087,1.0336871,0.91212654
1253,3.6674385,1.5089004,5.328725,0.017564274,4.3004837,5.3836393,33.225334,0.1483175,0.19852805,0.2525297,0.26464087,1.0336871,0.91212654
1254,3.9455729,0.45745277,5.587352,0.014773167,5.245907,5.2635956,32.371582,0.14755666,0.049899697,0.2526949,0.30104807,5.7819414,0.9052798
1255,3.7370348,0.75303626,4.444687,0.025768423,4.2362795,5.402216,34.02508,0.15639082,0.15826285,0.23968032,0.33043712,2.059105,0.6814309
1256,3.6901712,1.217056,5.3816457,0.014035806,4.852992,4.775205,32.84172,0.12382515,0.17938173,0.3809965,0.49574512,4.439803,0.90828335
1257,4.1755686,1.8981922,4.2942185,0.023512008,4.7676888,5.483116,32.474854,0.10743794,0.27962494,0.19549724,0.7780475,3.7587643,0.8381399
1258,3.7321067,1.5410917,2.9990768,0.030925946,4.1653585,5.831954,32.311638,0.22186896,0.30467534,0.36583778,0.8306604,3.7860363,0.41050285
1259,3.6532197,0.91537046,3.3522556,0.03586783,4.5522404,5.9161634,32.455368,0.15474829,0.3303511,0.29383135,0.80440205,4.1324377,0.44799566
1260,3.4461226,0.11233091,4.8123274,0.030210016,3.886612,5.229042,34.561844,0.25046805,0.30897963,0.16994657,0.38294035,2.7889476,0.87660724
1261,3.537703,0.7689805,4.7287498,0.02179275,4.438943,5.092326,33.35967,0.119744025,0.28162825,0.22014725,0.41651648,1.9309444,0.31504902
1262,3.9208632,1.1258771,5.3004165,0.01233549,4.5194054,4.4761496,34.20377,0.12980811,0.100298405,0.2555237,0.33221167,3.3374414,0.976219
1263,3.3095312,0.3016019,4.177632,0.038561277,4.594468,5.1726456,34.57748,0.13062742,0.06910682,0.2748322,0.29194036,1.2438004,0.57230294
1264,3.533249,1.5723436,4.474628,0.02542407,4.3295946,5.5388374,32.000023,0.24773082,-0.008430541,0.23719892,0.4188233,1.3135657,0.9125209
1265,3.66425,0.68766,5.829055,0.016303618,5.319725,4.8486996,33.005157,0.12491551,0.24248838,0.23550579,0.36362994,1.5199596,0.5712919
1266,3.807694,1.4381361,5.098153,0.03108221,5.081683,5.885134,29.249657,0.12765843,0.017026901,0.22377181,0.45863187,5.7954416,0.99183625
1267,4.22009,0.69472575,4.1928897,0.031806026,4.444206,5.7048445,33.809273,0.114359625,0.2332648,0.35532334,0.23508114,8.092329,0.8833225
1268,3.7487717,0.52971005,4.6336184,0.033147037,4.310584,5.1092663,30.058023,0.13004905,0.20014024,0.3333082,0.24498835,5.379143,0.8042482
1269,4.490328,0.9272039,5.4573393,0.006701812,6.3146477,5.3381586,34.300346,0.1112083,0.04567361,0.24873066,0.48566157,1.5811055,0.9876708
1270,4.1125097,0.7508259,4.813152,0.010649601,5.7163734,5.3655705,33.12662,0.11000811,0.083140016,0.2453751,0.29265833,3.564988,0.9896526
1271,4.270234,0.7216351,4.017427,0.01199602,5.717392,5.667417,32.437935,0.11167493,0.15183508,0.2365922,0.3229131,4.123983,0.989758
1272,3.409842,1.7951305,6.192028,0.01866534,4.4105663,4.5182495,32.509758,0.109586194,0.099844456,0.22290537,0.35107097,2.7031825,0.9678077
1273,3.9341922,0.9934273,3.6664844,0.018176217,3.5869675,5.6380615,33.767628,0.22350855,0.10826194,0.33144662,0.28618932,2.849092,0.7817213
1274,3.7139773,0.5658362,4.6339126,0.014548917,5.2078257,5.412323,30.314554,0.104943864,0.11763489,0.22275828,0.2496409,3.886143,0.82486033
1275,3.7412033,1.647795,5.780613,0.021083433,4.685522,5.257618,35.050087,0.17780267,0.14753556,0.29704544,0.2891345,2.5466037,0.91399425
1276,3.815765,0.60908103,4.7809873,0.015084511,4.1445265,5.30757,32.024956,0.1301676,0.075039506,0.24745068,0.34490335,3.9749,0.7157667
1277,3.933784,0.49431133,5.33278,0.01351369,4.1122494,5.225086,33.72212,0.14574891,0.07452619,0.29912722,0.2597065,3.6124487,0.6933362
1278,3.7281985,0.78055906,6.2688627,0.008156148,4.889698,4.6044817,34.132206,0.16158424,0.077462435,0.2752014,0.45020252,2.9418082,0.95377636
1279,3.8913856,0.95410013,6.7542067,0.008240567,4.3418026,4.7637076,33.149868,0.16163309,0.022827625,0.25006005,0.23079531,1.1937516,0.39877036
1280,3.5021667,-0.6122662,5.2136045,0.022067364,5.5433283,4.8852296,34.415497,0.16301996,0.070531726,0.23122162,0.36862373,2.1575365,0.9523971
